CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,DBSCAN_Cluster
15468,50,24,155,0,-1040.2310040725583,-42.57836313644326,-1
15469,49,24,153,0,-1042.2281633783618,-42.43442366124584,-1
15471,1,77,266,0,-928.0996936113875,13.07069378156217,-1
15472,112,76,251,0,-943.3888073051029,0.751239688781105,-1
15473,13,11,672,0,-523.4930465441279,-61.77956567397885,-1
15475,76,29,319,0,-876.2290541308805,-43.547708433512454,-1
15478,39,46,585,0,-609.8583369229116,-27.992597557973937,-1
15480,115,45,303,0,-892.0100538259696,-31.407201512080107,-1
15482,15,98,5020,0,3825.3586472638763,-60.831889886166714,-1
15483,160,88,295,1,-899.281386037449,6.794613007339493,-1
15484,0,188,3152,0,1959.5086745619203,66.8939131908659,-1
15485,29,86,1306,0,111.80641078052554,-1.326015668654449,-1
15488,92,2,73,0,-1122.7468603221018,-67.24022702945823,-1
15489,22,50,608,0,-586.7431149558644,-22.687247047783345,-1
15491,94,154,1646,0,452.905878590474,52.80899364071317,-1
15492,27,35,483,0,-712.0234859080819,-35.67167323176771,-1
15493,32,297,560,0,-629.9470318070031,222.80324375128333,-1
15494,20,125,1148,0,-45.38134541669433,41.49571185318791,-1
15497,17,15,624,0,-571.4156979785655,-57.27883530402814,-1
15498,2,512,6105,0,4918.245849893627,330.87641019512466,-1
15500,7,68,572,0,-622.3487209311421,-2.512761014506772,-1
15502,15,213,4236,0,3043.7498837377616,68.90336116366984,-1
15503,362,70,74,1,-1121.0853622445088,-27.91047809714975,-1
15504,80,13,33,0,-1162.4954158213166,-54.2614514654648,-1
15505,52,97,2390,0,1195.755268504998,-14.074384711852574,-1
15506,22,164,848,0,-344.56873763088197,85.95330735653633,-1
15507,171,46,162,1,-1033.100886713019,-33.50729171475567,-1
15508,188,92,440,1,-754.3001634300551,4.994550117318852,-1
15510,330,1,2,1,-1194.3369885083291,-91.75491712664045,-1
15511,11,160,271,0,-921.5084287802026,94.45364446846776,-1
15512,155,7,68,1,-1127.8031768982275,-68.76541744109619,-1
15513,32,308,5709,0,4518.274751112657,132.6695053213224,-1
15514,11,178,2160,0,967.4780864268876,75.27154943814816,-1
15516,44,15,27,0,-1168.366914013977,-48.38653870844907,-1
15517,232,27,293,1,-902.6460102148287,-61.356193575436116,-1
15518,63,214,1273,0,81.22264349850548,123.03455138177759,-1
15520,1,18,314,0,-881.258223473631,-46.53592700239997,-1
15521,39,185,1836,0,643.6081484032068,85.66055606280082,-1
15522,32,57,573,0,-621.6245654610683,-16.086846441651737,-1
15523,83,10,132,0,-1063.5803018532201,-59.501729463884054,-1
15524,24,1,4,0,-1191.586086902442,-59.76181671701095,-1
15525,1,178,416,0,-776.161199122083,110.55182594475801,-1
15526,32,4,24,0,-1171.5511456229278,-58.00891327650558,-1
15527,18,163,992,0,-200.60615271071083,82.55110230672923,-1
15528,253,26,123,1,-1072.6842802752624,-61.21182694445516,-1
15529,22,672,3496,0,2312.8163259978146,539.0855277607257,-1
15530,21,108,950,0,-243.67678316217325,28.374322638324387,-1
15531,7,228,1105,0,-86.3347734568606,146.11477149399232,-1
15532,24,256,521,0,-669.7185235084875,183.63943598863074,-1
15533,18,83,289,0,-905.0289894248197,16.805517540819864,-1
15535,172,75,143,1,-1051.5347803787847,-4.403964704773635,-1
15537,162,24,29,1,-1166.4816980011026,-51.82933574247394,-1
15539,6,41,410,0,-784.8409802665417,-26.074563779803483,-1
15540,10,15,200,0,-995.3167840712115,-48.22325345595211,-1
15541,113,29,49,0,-1146.2678525173524,-42.120996090298036,-1
15543,287,28,86,1,-1109.721666166046,-62.05607027025957,-1
15544,8,259,3109,0,1917.8803505548733,137.49668574911385,-1
15545,53,81,163,0,-1031.12959254714,13.626350887831379,-1
15547,6,702,4032,0,2849.336671442311,560.0684910153304,-1
15549,76,115,698,0,-495.6268894971156,34.523636360962556,-1
15550,3,61,295,0,-899.4218623678347,-3.6169111815085415,-1
15551,36,29,218,0,-977.11137853374,-37.377914508650846,-1
15552,216,17,60,1,-1135.7566084260907,-65.05079756889012,-1
15553,59,56,451,0,-743.6868188226001,-17.512770805223553,-1
15554,277,14,74,1,-1121.9675112124944,-74.69407949495357,-1
15555,11,899,4439,0,3260.0833634200635,747.4354570197831,-1
15556,23,31,236,0,-959.0439721098539,-34.381765482450724,-1
15557,28,20,219,0,-976.2672433389156,-45.508905604372345,-1
15561,11,27,267,0,-928.0984023680701,-37.711350769061845,-1
15562,351,1,39,1,-1157.3956793175744,-94.67949969698512,-1
15563,21,113,1501,0,307.3144059211386,22.530149003647352,-1
15565,49,8,60,0,-1135.5219058009004,-56.51789442621464,-1
15567,18,7,223,0,-972.4966931630438,-57.466671214188146,-1
15568,2,53,461,0,-733.6072385697653,-14.725188026364748,-1
15569,103,31,666,0,-529.3232711649626,-51.19682957350626,-1
15570,6,323,2067,0,877.3327844569596,221.79573504130747,-1
15571,11,57,264,0,-930.5134456248704,-7.823099232524648,-1
15572,4,215,1229,0,37.3954599594274,131.06872569121023,-1
15573,31,104,363,0,-830.6661056932879,34.872653422641946,-1
15574,177,168,349,1,-843.7751902959704,83.50002613712945,-1
15576,37,45,404,0,-790.8380173989739,-25.224647859060354,-1
15577,150,39,89,1,-1106.171611746957,-36.83623986233592,-1
15578,161,13,52,1,-1143.6979482613153,-63.113561664742974,-1
15579,68,51,120,0,-1074.7425104163422,-16.929167362889658,-1
15581,120,150,287,0,-905.9739210122318,72.78623535709653,-1
15582,24,44,453,0,-741.8350241903175,-25.819942936552998,-1
15584,23,123,314,0,-879.266912893271,55.56386586010467,-1
15585,176,31,320,1,-875.4358069837201,-52.046804636884985,-1
15587,49,9,312,0,-883.5510004696124,-60.47016130675058,-1
15589,255,29,243,1,-952.6538832534327,-60.79376620991097,-1
15592,46,24,354,0,-841.2595413273139,-46.065866560021085,-1
15593,70,5,60,0,-1135.6319025686373,-61.69912994055646,-1
15594,15,103,983,0,-210.76580933054083,23.38308119508916,-1
15596,100,77,561,0,-633.3996194530548,-3.0833545937246356,-1
15597,34,22,279,0,-916.2545811198623,-45.32612373396411,-1
15598,52,14,160,0,-1035.4316710420176,-52.82899259901717,-1
15599,26,52,718,0,-476.7351800522987,-23.276567442032658,-1
15601,10,410,4983,0,3794.455591298276,250.64318048641428,-1
15602,7,47,1141,0,-53.86746276674694,-34.562376919956904,-1
15603,78,2,96,0,-1099.7169210459065,-66.22616774646606,-1
15604,51,17,159,0,-1036.3705852534094,-49.72174603645432,-1
15605,35,67,441,0,-753.4116946953391,-3.8667027539134864,-1
15606,60,77,892,0,-302.36521348695635,-5.39341038928216,-1
15607,336,13,202,1,-994.1565189905632,-84.37711347224551,-1
15608,27,60,714,0,-480.58102996200887,-15.348234242333632,-1
15609,183,16,148,1,-1047.7120288817766,-64.31801640149249,-1
15610,51,6,66,0,-1129.5669312623022,-58.8336561862137,-1
15611,9,43,504,0,-690.8275061159218,-26.245134754212174,-1
15612,35,6,52,0,-1143.524949723121,-56.88395165473912,-1
15615,9,423,5508,0,4319.610081428231,253.36854607351523,-1
15618,32,45,454,0,-740.8353791545258,-25.68270738868702,-1
15619,10,3,136,0,-1059.5381992223247,-58.89872489980003,-1
15620,56,100,915,0,-278.9118025744441,17.44301860690372,-1
15621,3,16,501,0,-694.3381373684094,-52.40458876100058,-1
15622,42,185,1674,0,481.6320089549117,88.52645697292712,-1
15623,140,19,125,1,-1070.543584671007,-56.382327349772254,-1
15624,116,34,357,0,-838.2371898265151,-43.50929699227018,-1
15625,103,64,1188,0,-6.781072305745056,-28.63101459196389,-1
15626,74,49,766,0,-428.9207190406835,-32.22639309614344,-1
15628,4,155,1894,0,701.0985217349341,58.3565259381446,-1
15630,44,60,800,0,-394.6393449596759,-18.8159279722217,-1
15632,15,167,2109,0,916.2638240128406,64.9164858077513,-1
15634,16,15,99,0,-1096.3120470597512,-46.8687814682307,-1
15636,89,25,284,0,-911.3321423060402,-48.19878391587245,-1
15637,52,15,128,0,-1067.4060236384705,-51.20654345964794,-1
15639,133,25,323,0,-872.4476879156767,-53.57028601830766,-1
15640,3,484,6607,0,5419.601212395236,293.07709039463975,-1
15641,104,119,1562,0,368.21574314565055,18.610119885336914,-1
15643,191,33,246,1,-949.4194124385488,-50.17582721569865,-1
15644,165,238,557,1,-634.4222710505077,150.2751550840571,-1
15645,18,52,256,0,-938.6264863148281,-13.370391975390952,-1
15646,157,35,394,1,-801.3255050859359,-47.53318567311218,-1
15648,203,25,221,1,-974.5998900957352,-58.895763096151505,-1
15649,335,2,192,1,-1004.3664083761824,-95.01357309642698,-1
15651,36,32,479,0,-716.103249420974,-39.5182206789451,-1
15652,90,21,208,0,-987.3978653366592,-50.788887905939504,-1
15653,92,6,1200,0,4.113823303758181,-85.38517908106932,-1
15654,8,21,475,0,-720.2480052898254,-47.44607137841,-1
15655,242,34,324,1,-871.5401824692196,-56.05132556547966,-1
15656,44,47,343,0,-851.8044871597231,-22.771403807341315,-1
15657,22,1,24,0,-1171.5850316046628,-59.945040528861625,-1
15658,189,48,242,1,-953.1215418092196,-34.973266419675554,-1
15659,43,11,111,0,-1084.4585672753954,-53.907965956798925,-1
15660,24,90,1050,0,-144.05405118878866,8.199733512516644,-1
15661,316,5,236,1,-960.2698031478606,-90.90538780288918,-1
15663,105,9,106,0,-1089.6487836439794,-62.288660318053104,-1
15664,50,17,157,0,-1038.367744559213,-49.57780656125691,-1
15665,167,116,1666,1,471.9825821461559,6.990840777498875,-1
15667,39,13,240,0,-955.4346532004034,-54.03279541107692,-1
15668,217,1,72,1,-1124.073045181708,-81.30002383035996,-1
15669,39,33,342,0,-853.0647284309287,-36.14873968978266,-1
15670,296,12,91,1,-1105.0563951383963,-79.0053388528235,-1
15671,18,78,1699,0,504.601831337995,-15.843330356313125,-1
15673,87,155,1514,0,320.96798767809355,57.127137337844076,-1
15674,72,114,1275,0,81.25223303823782,22.621952308976105,-1
15675,80,21,527,0,-668.4348019246106,-56.0038196706831,-1
15676,18,202,2252,0,1059.910669558518,96.59638008747353,-1
15677,48,33,319,0,-876.0823917738978,-36.63939441439002,-1
15678,52,12,184,0,-1011.4752556980891,-55.28871960734644,-1
15679,23,110,1170,0,-23.685140800628687,25.835143073803735,-1
15680,8,78,952,0,-242.2296297252093,-0.13344776465210373,-1
15681,24,53,816,0,-378.72968026628405,-23.99656310813935,-1
15683,116,10,131,0,-1064.6611302587369,-62.93657026746352,-1
15687,8,166,1310,0,117.41554130330042,80.33873619287152,-1
15689,119,9,84,0,-1111.6789156739503,-63.32234888280551,-1
15690,3,19,408,0,-787.261773419095,-47.59612918817359,-1
15691,251,2,72,1,-1124.1370422449165,-83.86486270433474,-1
15692,27,12,138,0,-1057.4050093582828,-51.76874985445187,-1
15694,0,78,1677,0,482.6502652806712,-13.527229747402792,-1
15695,266,22,212,1,-983.8112699185914,-68.2969333650836,-1
15696,32,171,1028,0,-164.49163019783146,88.33341238421858,-1
15699,17,18,113,0,-1082.258762951067,-44.26533595542522,-1
15700,171,86,357,1,-837.3593023900894,2.4374832636749275,-1
15701,1,237,923,0,-268.1096476052753,159.26419535179278,-1
15703,264,5,66,1,-1130.1093653004639,-82.1250024964482,-1
15704,139,117,1028,0,-165.80621643624136,23.439700190522075,-1
15705,200,6,62,1,-1133.9319830573381,-74.35259489903993,-1
15706,63,55,321,0,-873.6910608610872,-16.37399994614345,-1
15707,34,214,605,0,-586.5773965667087,139.1826580362427,-1
15708,40,288,1267,0,76.721736235952,199.13908514600843,-1
15709,283,6,121,1,-1075.1471360216497,-84.1992381920812,-1
15712,8,53,486,0,-708.6267885340255,-15.84400554043225,-1
15713,142,19,150,1,-1045.5533138886865,-57.08242121713191,-1
15714,11,35,187,0,-1007.9271478041925,-28.186511243908413,-1
15716,145,118,744,0,-449.7467262011244,29.380642863407374,-1
15717,233,7,70,1,-1125.995066964106,-76.96978711541958,-1
15719,32,937,2725,0,1547.1023972155297,816.6656074871921,-1
15720,23,128,281,0,-912.163155605032,61.18319277340166,-1
15721,11,91,409,0,-784.8790993095374,23.137267095666118,-1
15722,35,69,1026,0,-168.48549708858354,-13.36120833756398,-1
15723,364,41,87,1,-1108.6576776160255,-57.210072151601274,-1
15724,200,11,73,1,-1122.836706935224,-69.59695638319303,-1
15725,14,32,221,0,-973.9995048406845,-32.15088592791275,-1
15727,16,302,3065,0,1874.7067993851872,180.27834814394922,-1
15729,212,5,28,1,-1167.974370951441,-75.93568238235753,-1
15730,65,70,689,0,-505.4747153828474,-8.892255611633573,-1
15732,211,14,215,1,-980.8326471762637,-70.55286805246654,-1
15733,282,10,62,1,-1134.05539123133,-78.95918116438315,-1
15734,114,26,346,0,-849.3859934235263,-51.03851005388881,-1
15737,14,72,599,0,-595.2931944586825,0.20173048839585306,-1
15738,18,173,2982,0,1789.2050601032154,53.43195283429138,-1
15739,65,8,472,0,-723.6406033427547,-66.28005309826055,-1
15740,48,9,152,0,-1043.5177046788776,-57.22479531343691,-1
15743,15,88,216,0,-977.9101564256225,23.52405845955691,-1
15744,77,3,120,0,-1075.6996126671456,-65.59827747399272,-1
15745,18,62,421,0,-773.4634978605045,-6.666102235409987,-1
15746,133,28,178,0,-1017.3613007700333,-47.74110379394874,-1
15747,12,93,480,0,-713.8562814487893,23.627531425096635,-1
15748,39,21,51,0,-1144.2423884749899,-42.36836417405848,-1
15749,234,10,18028,1,16828.599443395924,-426.59417350817205,-1
15750,2,293,1786,0,595.8123905326001,197.90092317138323,-1
15752,39,411,1978,0,789.9830952638526,307.5877378603139,-1
15753,304,1,144,1,-1052.3005246916828,-91.82057143299207,-1
15754,50,28,199,0,-996.1615681077665,-39.46480304172582,-1
15755,9,141,1427,0,233.90355185668727,53.07962623920061,-1
15756,60,192,242,0,-949.9998060189962,121.7115169046836,-1
15757,65,45,491,0,-703.9235322035138,-29.86346089915522,-1
15758,24,9,47,0,-1148.4385410529585,-52.65137884836575,-1
15759,217,7,60,1,-1135.9538564400268,-75.09859971098591,-1
15762,64,37,251,0,-944.0306503725669,-33.00224934935825,-1
15763,31,61,271,0,-923.4859815032875,-6.07687394621793,-1
15764,87,180,2050,0,857.3516537226208,71.46364539040817,-1
15766,63,11,170,0,-1025.519043481058,-57.15971181419168,-1
15768,115,27,244,0,-951.3493084423353,-48.146692102980474,-1
15769,6,130,29672,2,28473.252314915902,-511.97282769691117,-1
15773,5,10,311,0,-884.4233002207179,-54.850259788162205,-1
15774,68,25,87,0,-1108.242610892705,-42.13351626389106,-1
15775,244,7,68,1,-1128.0216885096522,-78.08201858034568,-1
15776,132,18,138,0,-1057.5459282596566,-56.79437284228143,-1
15777,240,21,378,1,-817.7989114752877,-69.82800255672261,-1
15780,183,29,220,1,-975.4726764781387,-52.80526708868452,-1
15781,24,20,180,0,-1015.2499051950879,-44.32463996901555,-1
15782,9,43,864,0,-330.8968974751235,-33.31167618789479,-1
15783,10,14,212,0,-983.3385763992472,-49.45311696011675,-1
15785,32,83,1612,0,417.68162471708115,-10.629554991441204,-1
15786,45,267,3364,0,2172.896190698065,136.57252215254283,-1
15787,25,206,540,0,-651.698605153323,133.44619257141522,-1
15789,357,25,438,1,-758.0198164083961,-79.27617763637325,-1
15790,9,35,114,0,-1080.908166405286,-26.544211852057746,-1
15791,43,75,731,0,-463.3314005215806,-2.4421447734606474,-1
15793,14,12,553,0,-642.4530847487524,-58.554049933146615,-1
15795,149,42,581,1,-614.2055535697002,-43.40622920756622,-1
15796,0,133,861,0,-332.12108708837127,57.177430936248086,-1
15797,112,8,873,0,-322.8332913790798,-79.07139793292973,-1
15799,75,98,955,0,-239.005119837184,12.680285768548515,-1
15800,106,119,335,0,-858.5526583450276,42.485886781784586,-1
15801,45,64,570,0,-624.5195496470259,-10.428625586878354,-1
15802,142,1,1,1,-1194.8752206652516,-72.05527644961163,-1
15803,50,8,290,0,-905.5686943559244,-61.13731014274438,-1
15804,0,263,2567,0,1376.0823817253051,152.9504522487414,-1
15805,22,301,3387,0,2196.6105222668566,172.33532182405168,-1
15806,45,31,602,0,-593.168534097904,-43.869062663587854,-1
15807,49,48,430,0,-764.8140533886938,-24.008243755824196,-1
15808,305,208,1343,1,150.49811986969803,90.36184829448572,-1
15809,35,35,301,0,-894.0080462140917,-32.936591244821635,-1
15810,78,89,861,0,-333.16968008677884,5.262586411602264,-1
15811,21,133,1071,0,-122.21312430078865,50.85698262138372,-1
15812,106,41,922,0,-273.18518886415086,-46.592847208737055,-1
15813,207,40,603,1,-592.3911535436437,-51.898190529638754,-1
15814,16,72,1271,0,76.57236463085064,-13.198508677832294,-1
15815,63,49,1856,0,660.8961863970533,-52.47082018634702,-1
15819,48,123,1357,0,163.4706652526893,32.47350219226131,-1
15820,319,17,128,1,-1068.0225999072866,-77.16772263131267,-1
15821,43,62,202,0,-992.4826644497874,-4.9843123218437455,-1
15822,2,33,375,0,-819.980247399649,-32.92331225582268,-1
15823,371,1,1,1,-1195.4374584070076,-96.0272052236356,-1
15825,171,20,220,1,-975.6185277829579,-60.49790525593795,-1
15826,55,68,963,0,-231.5419366163569,-15.212493943250607,-1
15827,72,115,882,0,-311.65253544523785,31.330572163788176,-1
15829,98,51,996,0,-198.98501832308955,-37.264845535159516,-1
15830,37,39,415,0,-779.9570133868797,-31.406442696674183,-1
15831,57,68,1105,0,-89.57421802577687,-18.20921377655712,-1
15832,253,54,465,1,-730.2047821500892,-40.084301861280906,-1
15834,69,273,965,0,-225.58344177747654,187.11669995333762,-1
15835,43,50,439,0,-755.7620984873442,-21.568197575520735,-1
15836,49,10,26,0,-1169.476393607073,-53.861874600283066,-1
15837,64,24,189,0,-1006.2719303139604,-44.71129147976851,-1
15838,10,167,18368,0,17172.14211630923,-253.71260177343515,-1
15839,32,62,675,0,-519.5468299325299,-13.117472565985722,-1
15840,58,27,396,0,-799.2386613774428,-45.1635309649486,-1
15841,72,47,942,0,-252.9886918973499,-37.46040910867367,-1
15843,303,8,27,1,-1169.1391623341933,-82.45907969407507,-1
15844,45,11,134,0,-1061.4679109855235,-54.568801260638125,-1
15845,17,138,1926,0,732.7292883813336,39.46423097830477,-1
15847,37,22,449,0,-746.2947148216433,-48.97714436823401,-1
15850,18,97,302,0,-891.7587852656945,30.470706600523258,-1
15852,186,22,48,1,-1147.5832433677817,-56.70325822224912,-1
15853,51,30,135,0,-1060.1127284873178,-36.32458567466433,-1
15854,3,140,939,0,-254.00713246369696,62.29248908521248,-1
15855,136,80,470,0,-724.4120277305195,-2.0826664047886823,-1
15856,3,645,11005,0,9819.889645809708,366.8317610228937,-1
15857,18,14,308,0,-887.3767222548628,-52.17497530251447,-1
15858,15,191,1167,0,-25.087099145083585,107.27076017889269,-1
15860,40,142,440,0,-752.9628316701074,70.20293119760322,-1
15861,11,546,2544,0,1358.5724450213795,433.6407665216332,-1
15862,7,147,585,0,-607.8123633946259,75.78271604291905,-1
15863,25,18,19,0,-1176.260285589326,-43.25763076337933,-1
15864,21,20,1192,0,-3.437606456019239,-63.87543037533692,-1
15865,40,40,368,0,-826.9358402366348,-29.803597065932394,-1
15866,100,45,126,0,-1068.939108608017,-26.362604965365083,-1
15867,4,461,2054,0,867.0283416459476,359.4753505073243,-1
15869,276,15,175,1,-1020.9650448744516,-75.57764391801791,-1
15870,32,76,335,0,-859.2085836906322,7.4768529550786695,-1
15872,14,128,212,0,-981.1277589147113,63.47974141995013,-1
15874,63,120,2534,0,1340.1485284109892,4.816687516191138,-1
15877,1,129,371,0,-822.1070100559084,62.71384959491603,-1
15880,368,105,211,1,-983.4447257361137,3.573149138102984,-1
15881,311,29,260,1,-935.7946505197497,-66.98959505374467,-1
15882,198,23,276,1,-919.637174185623,-61.44059328066309,-1
15883,1,49,223,0,-971.6368251154531,-13.9259865479207,-1
15885,92,18,111,0,-1084.4425164419076,-52.07714576767681,-1
15886,59,12,147,0,-1048.48531011491,-55.29520256395667,-1
15888,80,12,76,0,-1119.5231835163947,-56.099822704196555,-1
15889,156,93,215,1,-979.1587485751779,13.75523981007511,-1
15891,226,62,442,1,-752.9782245119975,-28.851946781182622,-1
15894,252,41,168,1,-1027.398309767581,-47.07578186636027,-1
15895,149,11,94,1,-1101.7155402456044,-64.67044480463285,-1
15897,193,24,261,1,-934.6025276630344,-59.628437372832956,-1
15898,0,86,570,0,-623.9805220279508,16.156882145506316,-1
15899,368,4,39,1,-1157.378979642356,-93.4761388263678,-1
15900,23,51,221,0,-973.6514951486387,-14.201083795209613,-1
15901,16,116,384,0,-809.3995743301473,47.96239765733415,-1
15903,9,74,2410,0,1215.4089629524622,-32.834869974911186,-1
15904,7,30,84,0,-1110.9948698323744,-30.717532191106354,-1
15906,19,150,544,0,-648.7754848813832,78.3142820240906,-1
15907,3,249,509,0,-681.8010065227347,179.11310165367647,-1
15909,173,7,98,1,-1097.8531528711083,-71.23855230408836,-1
15910,0,267,1015,0,-175.5405472841088,187.39234603278516,-1
15912,177,19,185,1,-1010.6459918034138,-61.43327798743357,-1
15916,15,155,757,0,-435.70932427535126,79.52352927107898,-1
15917,247,12,42,1,-1153.9266460577778,-72.91413937440117,-1
15918,190,40,153,1,-1042.2626761716729,-41.28543823902715,-1
15919,19,143,545,0,-647.9120326142626,71.3344678810372,-1
15920,153,60,99,1,-1095.7718399073374,-16.466020831089544,-1
15921,172,25,166,1,-1029.5131778520774,-54.5710443373531,-1
15922,372,11,138,1,-1058.2715280336135,-88.87797650604517,-1
15923,372,21,122,1,-1074.0736511459136,-78.62078676746266,-1
15925,193,12,93,1,-1102.8038964214895,-68.262463513617,-1
15930,66,21,139,0,-1056.32564084666,-46.92212558423661,-1
15932,3,115,2325,0,1131.2387287351492,10.228501489487314,-1
15933,20,74,885,0,-309.3240945929058,-4.051705319007787,-1
15935,238,12,115,1,-1080.9186204035868,-73.40494873780528,-1
15937,63,7,73,0,-1122.5782634957447,-59.23291997561695,-1
15938,111,18,240,0,-955.514030225214,-56.59826043660867,-1
15939,89,76,4728,0,3532.804703334554,-84.72139378319623,-1
15940,310,1,4,1,-1192.2882702829756,-89.7005574566217,-1
15942,133,14,232,0,-963.6444194321208,-62.7214547315875,-1
15944,276,6,50,1,-1146.1162641970684,-82.07279280536618,-1
15945,364,2,52,1,-1144.4106232603156,-95.3012200886267,-1
15947,82,29,898,0,-297.3553896868011,-55.541148042747096,-1
15948,7,60,567,0,-627.5035914240971,-10.369111590040688,-1
15949,16,19,284,0,-911.2697893773134,-46.52295010170562,-1
15950,31,98,729,0,-464.8535292715176,21.72246356014665,-1
15951,8,41,313,0,-881.8271935236028,-24.37988527241515,-1
15952,33,91,399,0,-794.9311858779768,21.030579856375283,-1
15953,14,98,892,0,-301.84320996396514,20.30246613173759,-1
15955,23,183,2135,0,942.5508394451797,79.4776711572398,-1
15957,31,42,211,0,-983.8445226486067,-23.791047378399952,-1
15958,73,7,33,0,-1162.5951052111745,-59.49455782197738,-1
15963,19,28,298,0,-897.1045399455451,-38.16299367400276,-1
15965,16,122,453,0,-740.2959986442863,52.573849954129614,-1
15967,22,84,211,0,-983.0042960941777,18.912189994451808,-1
15969,2,20,124,0,-1071.1850968774615,-40.922420133549565,-1
15970,303,11,116,1,-1080.097879572031,-81.22314940160985,-1
15971,17,35,1717,0,521.7632077993289,-58.847397807121304,-1
15973,366,4,106,1,-1090.386983772028,-94.58193888094925,-1
15974,38,176,2262,0,1069.3531769369013,68.45435383724306,-1
15975,83,24,243,0,-952.3289875640999,-47.76021001668316,-1
15976,164,98,277,1,-917.092944388779,16.67233766273462,-1
15977,16,65,1016,0,-178.5148381354852,-15.153226690266955,-1
15978,76,49,888,0,-306.9491453745924,-34.83052729424536,-1
15980,88,43,1560,0,364.774986152114,-55.243448315494405,-1
15981,24,97,1866,0,671.9250167094579,-0.8575755425374325,-1
15983,21,113,892,0,-301.5682070295452,34.4843815956271,-1
15984,2,270,1843,0,652.3533800646242,173.91287528108688,-1
15985,122,37,1086,0,-109.33400060058261,-55.46419249641359,-1
15986,29,14,268,0,-927.3960191569379,-52.541294060551856,-1
15987,11,140,1556,0,362.8542969636205,49.34377494573519,-1
15988,18,27,181,0,-1014.0990118498884,-36.75599891942083,-1
15990,43,52,443,0,-751.7239109369884,-19.658090456477886,-1
15992,3,3,17,0,-1178.4980752165166,-55.830073988593995,-1
15993,8,552,2051,0,865.7917138890409,449.59791790270856,-1
15994,54,35,177,0,-1018.0307932921814,-32.49149762841543,-1
15996,87,130,384,0,-809.3011826237507,54.45042265085631,-1
15998,36,506,2041,0,854.8288491951923,401.1247875334293,-1
16000,2,9,5110,0,3913.639560687575,-149.73145234351452,-1
16003,29,103,1185,0,-8.839118206237117,17.952433516045346,-1
16005,11,218,300,0,-891.3842202414064,151.55449843385037,-1
16006,210,8,84,1,-1111.9218169413946,-73.84262396845081,-1
16007,47,385,1393,0,204.5697533784371,292.3813051975435,-1
16008,23,33,323,0,-872.0217831228695,-34.10088874950692,-1
16009,21,90,378,0,-815.9171550916765,21.704653590421742,-1
16010,245,86,210,1,-984.5126513968286,-2.4233997816664186,-1
16011,7,212,2042,0,850.172947731774,111.81314051598713,-1
16012,34,94,799,0,-394.9523047266588,16.057122609732176,-1
16013,3,139,15536,0,14340.159761391722,-225.23044889189924,-1
16014,37,145,265,0,-927.8632963512614,76.93503460979991,-1
16015,3,182,909,0,-283.18321997580813,104.64247670577848,-1
16016,2,235,620,0,-571.092656963384,163.1185625673816,-1
16017,46,32,102,0,-1093.05513311404,-33.16479057210819,-1
16018,38,28,190,0,-1005.1303710840439,-38.031968565760224,-1
16019,46,160,1733,0,540.1238336673455,62.09180262631864,-1
16020,16,46,487,0,-707.7829777600666,-23.661266976901345,-1
16022,259,76,261,1,-933.7516472797062,-14.833147145334415,-1
16023,45,101,358,0,-835.7579523856305,30.52233069884001,-1
16024,11,64,398,0,-796.402919651692,-3.4932381271022166,-1
16025,29,28,338,0,-857.1368019630197,-39.99497406118155,-1
16026,42,32,243,0,-952.0724906498131,-35.5137956535927,-1
16027,91,16,1147,0,-48.67871273220089,-74.29702500568138,-1
16029,38,242,40208,2,39009.32457482961,-610.7737717156608,-1
16030,309,29,283,1,-912.7941734832971,-67.23170671087603,-1
16031,91,100,423,0,-770.9028992494514,23.436793324243013,-1
16033,5,1137,3539,0,2364.907642227464,1002.37618135802,-1
16034,195,22,242,1,-953.6427342800474,-61.45346708882629,-1
16036,86,55,716,0,-478.8236678952736,-26.535227210004194,-1
16037,269,39,428,1,-767.5291224876535,-55.94759486861204,-1
16038,7,26,244,0,-951.1036275673804,-37.83546576491061,-1
16040,64,65,684,0,-510.5686928409698,-13.660988906364878,-1
16041,30,6,1584,0,388.1920274259469,-86.4326067530259,-1
16042,21,71,755,0,-439.35992963691547,-4.587515970980554,-1
16043,37,39,503,0,-691.9739757191289,-33.13381949157438,-1
16045,119,83,897,0,-297.39415757152767,-5.70185784877269,-1
16048,372,8,144,1,-1052.3311224044542,-91.9786885657322,-1
16049,39,312,793,0,-396.7169405022888,232.4115365650394,-1
16050,173,10,278,1,-917.8294107025218,-71.78888665180402,-1
16052,53,34,282,0,-913.068056534699,-35.44220342460445,-1
16053,32,84,1793,0,598.6662155664337,-13.188142867000849,-1
16054,144,70,380,1,-814.6091142111718,-11.09659957020255,-1
16055,220,8,22,1,-1173.9344180737621,-73.6724176160862,-1
16056,44,68,347,0,-847.3961932375144,-1.9693663505026748,-1
16057,15,121,863,0,-330.39205178834993,43.636213221070605,-1
16059,65,180,643,0,-549.3231276089712,101.3850248839442,-1
16062,9,64,800,0,-394.47549629617674,-11.174847571360544,-1
16063,259,23,262,1,-933.7842420181238,-67.55131894831447,-1
16065,364,74,231,1,-964.0426178296459,-27.224388664692157,-1
16066,16,102,936,0,-257.7786843724638,23.2066644031011,-1
